USGS,site_no,Date,Temp (max),A,Temp (min),A
USGS,11074000,8/11/13,23.5,A,21.4,A
USGS,11074000,8/12/13,24,A,21.6,A
USGS,11074000,8/13/13,24.6,A,22.1,A
USGS,11074000,8/14/13,24.8,A,22.4,A
USGS,11074000,8/15/13,25,A,22.5,A
USGS,11074000,8/16/13,25.1,A,23,A
USGS,11074000,8/17/13,25.3,A,23,A
USGS,11074000,8/18/13,24.9,A,22.9,A
USGS,11074000,8/19/13,25.3,A,22.8,A
USGS,11074000,8/20/13,25.1,A,22.8,A
USGS,11074000,8/21/13,25.2,A,23,A
USGS,11074000,8/22/13,24.8,A,23,A
USGS,11074000,8/23/13,24.5,A,22.4,A
USGS,11074000,8/24/13,24.6,A,22.4,A
USGS,11074000,8/25/13,24.5,A,22.2,A
USGS,11074000,8/26/13,24.4,A,22.7,A
USGS,11074000,8/27/13,26,A,23.5,A
USGS,11074000,8/28/13,26,A,23.8,A
USGS,11074000,8/29/13,26.2,A,24,A
USGS,11074000,8/30/13,27.4,A,25.1,A
USGS,11074000,8/31/13,27.7,A,26.6,A
USGS,11074000,9/1/13,27.7,A,26.1,A
USGS,11074000,9/2/13,27.1,A,25.5,A
USGS,11074000,9/3/13,27,A,25.3,A
USGS,11074000,9/4/13,27.1,A,25.1,A
USGS,11074000,9/5/13,26.8,A,24.9,A
USGS,11074000,9/6/13,26.2,A,24.7,A
USGS,11074000,9/7/13,26.1,A,23.9,A
USGS,11074000,9/8/13,25.5,A,23.9,A
USGS,11074000,9/9/13,24.9,A,23.5,A
USGS,11074000,9/10/13,24.1,A,22.6,A
USGS,11074000,9/11/13,23.5,A,21.6,A
USGS,11074000,9/12/13,23.5,A,21.5,A
USGS,11074000,9/13/13,23.3,A,21.7,A
USGS,11074000,9/14/13,23.9,A,21.9,A
USGS,11074000,9/15/13,24.7,A,22.5,A
USGS,11074000,9/16/13,24.3,A,22.6,A
USGS,11074000,9/17/13,23.8,A,22.3,A
USGS,11074000,9/18/13,23,A,21.4,A
USGS,11074000,9/19/13,22.6,A,20.8,A
USGS,11074000,9/20/13,22.6,A,21.3,A
USGS,11074000,9/21/13,22.8,A,21,A
USGS,11074000,9/22/13,21.9,A,20.4,A
USGS,11074000,9/23/13,21.5,A,19.7,A
USGS,11074000,9/24/13,21.6,A,20.3,A
USGS,11074000,9/25/13,21.4,A,19.6,A
USGS,11074000,9/26/13,21.5,A,20.2,A
USGS,11074000,9/27/13,20.2,A,18.2,A
USGS,11074000,9/28/13,19.6,A,17.9,A
USGS,11074000,9/29/13,19.4,A,17.9,A
USGS,11074000,9/30/13,19.8,A,18,A
USGS,11074000,10/1/13,20.2,A,18.4,A
USGS,11074000,10/2/13,21.1,A,19.4,A
USGS,11074000,10/3/13,21.4,A,19.6,A
USGS,11074000,10/4/13,20.9,A,18.6,A
USGS,11074000,10/5/13,18.8,A,16.7,A
USGS,11074000,10/6/13,19.1,A,17.4,A
USGS,11074000,10/7/13,19.2,A,18.5,A
USGS,11074000,10/8/13,19.6,A,18.2,A
USGS,11074000,10/9/13,19.1,A,17.7,A
USGS,11074000,10/10/13,17.7,A,16.4,A
USGS,11074000,10/11/13,18.3,A,17.1,A
USGS,11074000,10/12/13,18.9,A,17.3,A
USGS,11074000,10/13/13,19.8,A,18,A
USGS,11074000,10/14/13,19.4,A,17.8,A
USGS,11074000,10/15/13,19.4,A,17.4,A
USGS,11074000,10/16/13,19.1,A,17,A
USGS,11074000,10/17/13,18.6,A,16.9,A
USGS,11074000,10/18/13,18.6,A,16.5,A
USGS,11074000,10/19/13,18.9,A,17,A
USGS,11074000,10/20/13,18.8,A,17,A
USGS,11074000,10/21/13,18.6,A,17,A
USGS,11074000,10/22/13,18.6,A,17.1,A
USGS,11074000,10/23/13,19.1,A,17.6,A
USGS,11074000,10/24/13,19.2,A,18,A
USGS,11074000,10/25/13,18.8,A,17.2,A
USGS,11074000,10/26/13,18.9,A,17.3,A
USGS,11074000,10/27/13,18.8,A,17.3,A
USGS,11074000,10/28/13,18.8,A,17.6,A
USGS,11074000,10/29/13,18.6,A,16.8,A
USGS,11074000,10/30/13,17.4,A,15.9,A
USGS,11074000,10/31/13,17.3,A,15.4,A
USGS,11074000,11/1/13,17.7,A,15.6,A
USGS,11074000,11/2/13,17.5,A,15.8,A
USGS,11074000,11/3/13,17.4,A,15.9,A
USGS,11074000,11/4/13,17.7,A,16.7,A
USGS,11074000,11/5/13,16.7,A,15.1,A
USGS,11074000,11/6/13,15.6,A,13.8,A
USGS,11074000,11/7/13,16.3,A,14.4,A
USGS,11074000,11/8/13,16.3,A,14.6,A
USGS,11074000,11/9/13,16.1,A,14.4,A
USGS,11074000,11/10/13,16.3,A,14.7,A
USGS,11074000,11/11/13,16.4,A,14.6,A
USGS,11074000,11/12/13,16.2,A,15,A
USGS,11074000,11/13/13,16.8,A,14.4,A
USGS,11074000,11/14/13,17.2,A,15.3,A
USGS,11074000,11/15/13,17,A,15.8,A
USGS,11074000,11/16/13,17.1,A,16.2,A
USGS,11074000,11/17/13,17.2,A,16,A
USGS,11074000,11/18/13,16.8,A,15.5,A
USGS,11074000,11/19/13,17.1,A,16.1,A
USGS,11074000,11/20/13,17.1,A,16.1,A
USGS,11074000,11/21/13,17.6,A,16.8,A
USGS,11074000,11/22/13,17.2,A,14,A
USGS,11074000,11/23/13,14,A,13.5,A
USGS,11074000,11/24/13,14.1,A,13.4,A
USGS,11074000,11/25/13,14.3,A,13.5,A
USGS,11074000,11/26/13,14.4,A,13.5,A
USGS,11074000,11/27/13,14.7,A,14.1,A
USGS,11074000,11/28/13,14.5,A,14,A
USGS,11074000,11/29/13,14.4,A,14,A
USGS,11074000,11/30/13,15,A,14,A
USGS,11074000,12/1/13,15,A,14.3,A
USGS,11074000,12/2/13,14.9,A,14.2,A
USGS,11074000,12/3/13,14.4,A,13.8,A
USGS,11074000,12/4/13,14.2,A,13.6,A
USGS,11074000,12/5/13,13.8,A,12.4,A
USGS,11074000,12/6/13,12.4,A,11.9,A
USGS,11074000,12/7/13,12.2,A,12,A
USGS,11074000,12/8/13,12.4,A,11.3,A
USGS,11074000,12/9/13,11.3,A,9.8,A
USGS,11074000,12/10/13,10.3,A,8.8,A
USGS,11074000,12/11/13,11,A,9.3,A
USGS,11074000,12/12/13,12.1,A,10.5,A
USGS,11074000,12/13/13,12,A,10.7,A
USGS,11074000,12/14/13,12.5,A,10.8,A
USGS,11074000,12/15/13,13,A,11.3,A
USGS,11074000,12/16/13,14.1,A,12.4,A
USGS,11074000,12/17/13,15.1,A,13.3,A
USGS,11074000,12/18/13,15.6,A,14.7,A
USGS,11074000,12/19/13,15.2,A,14.1,A
USGS,11074000,12/20/13,14.4,A,12.9,A
USGS,11074000,12/21/13,13.6,A,12.6,A
USGS,11074000,12/22/13,13.1,A,12.2,A
USGS,11074000,12/23/13,13.2,A,12.1,A
USGS,11074000,12/24/13,14.3,A,12.8,A
USGS,11074000,12/25/13,14.5,A,13.2,A
USGS,11074000,12/26/13,14,A,12.8,A
USGS,11074000,12/27/13,13.5,A,11.6,A
USGS,11074000,12/28/13,13.8,A,12.2,A
USGS,11074000,12/29/13,13.4,A,11.7,A
USGS,11074000,12/30/13,12.4,A,11,A
USGS,11074000,12/31/13,12.5,A,10.8,A
USGS,11074000,1/1/14,12.7,A,10.9,A
USGS,11074000,1/2/14,13.6,A,11.1,A
USGS,11074000,1/3/14,13.7,A,12,A
USGS,11074000,1/4/14,13.8,A,12.3,A
USGS,11074000,1/5/14,13.6,A,11.9,A
USGS,11074000,1/6/14,13.5,A,11.7,A
USGS,11074000,1/7/14,13,A,11.3,A
USGS,11074000,1/8/14,12.9,A,11.3,A
USGS,11074000,1/9/14,13.4,A,11.9,A
USGS,11074000,1/10/14,14,A,12,A
USGS,11074000,1/11/14,14.1,A,12.3,A
USGS,11074000,1/12/14,13.9,A,12.8,A
USGS,11074000,1/13/14,14,A,12.4,A
USGS,11074000,1/14/14,14,A,12.4,A
USGS,11074000,1/15/14,14.8,A,12.6,A
USGS,11074000,1/16/14,14.8,A,13.2,A
USGS,11074000,1/17/14,15,A,13.1,A
USGS,11074000,1/18/14,14.4,A,12.3,A
USGS,11074000,1/19/14,14.3,A,12.5,A
USGS,11074000,1/20/14,14.4,A,12.4,A
USGS,11074000,1/21/14,14.7,A,12.9,A
USGS,11074000,1/22/14,15.4,A,13.7,A
USGS,11074000,1/23/14,14.9,A,13.2,A
USGS,11074000,1/24/14,15.2,A,13.8,A
USGS,11074000,1/25/14,16.7,A,14.7,A
USGS,11074000,1/26/14,16.2,A,14.4,A
USGS,11074000,1/27/14,16.4,A,14.6,A
USGS,11074000,1/28/14,16.3,A,14.3,A
USGS,11074000,1/29/14,16.6,A,14.5,A
USGS,11074000,1/30/14,16.4,A,15.4,A
USGS,11074000,1/31/14,16.6,A,15.5,A
USGS,11074000,2/1/14,15.5,A,13.2,A
USGS,11074000,2/2/14,14.2,A,12,A
USGS,11074000,2/3/14,15.4,A,13.4,A
USGS,11074000,2/4/14,15.2,A,12.9,A
USGS,11074000,2/5/14,15.2,A,13.6,A
USGS,11074000,2/6/14,14.6,A,13.7,A
USGS,11074000,2/7/14,15.2,A,14.4,A
USGS,11074000,2/8/14,15.7,A,15.2,A
USGS,11074000,2/9/14,16.4,A,15.5,A
USGS,11074000,2/10/14,17.4,A,16,A
USGS,11074000,2/11/14,17.4,A,15.2,A
USGS,11074000,2/12/14,17.5,A,15,A
USGS,11074000,2/13/14,17.7,A,15.2,A
USGS,11074000,2/14/14,17.9,A,15,A
USGS,11074000,2/15/14,17.6,A,15.2,A
USGS,11074000,2/16/14,17.8,A,15.3,A
USGS,11074000,2/17/14,17.5,A,15.2,A
USGS,11074000,2/18/14,17.9,A,16,A
USGS,11074000,2/19/14,17.7,A,15.6,A
USGS,11074000,2/20/14,17.7,A,14.9,A
USGS,11074000,2/21/14,17.7,A,15.1,A
USGS,11074000,2/22/14,17.4,A,15,A
USGS,11074000,2/23/14,17,A,14.3,A
USGS,11074000,2/24/14,17.4,A,15.1,A
USGS,11074000,2/25/14,18.2,A,15.8,A
USGS,11074000,2/26/14,17.8,A,16.6,A
USGS,11074000,2/27/14,18.4,A,17.2,A
USGS,11074000,2/28/14,18,A,16.2,A
USGS,11074000,3/1/14,16.2,A,14.1,A
USGS,11074000,3/2/14,14.8,A,14.3,A
USGS,11074000,3/3/14,15.6,A,14.7,A
USGS,11074000,3/4/14,15.6,A,14.8,A
USGS,11074000,3/5/14,16.4,A,15,A
USGS,11074000,3/6/14,16.3,A,15.3,A
USGS,11074000,3/7/14,16.3,A,15.5,A
USGS,11074000,3/8/14,16.4,A,15.3,A
USGS,11074000,3/9/14,16.5,A,15.9,A
USGS,11074000,3/10/14,16.8,A,16,A
USGS,11074000,3/11/14,16.6,A,16.1,A
USGS,11074000,3/12/14,17.1,A,16,A
USGS,11074000,3/13/14,17.1,A,16.4,A
USGS,11074000,3/14/14,17.5,A,16.2,A
USGS,11074000,3/15/14,17.3,A,16.5,A
USGS,11074000,3/16/14,17.4,A,16.7,A
USGS,11074000,3/17/14,18.2,A,16.8,A
USGS,11074000,3/18/14,18.1,A,17.1,A
USGS,11074000,3/19/14,18.1,A,17.2,A
USGS,11074000,3/20/14,18.5,A,17.3,A
USGS,11074000,3/21/14,18.4,A,17.2,A
USGS,11074000,3/22/14,18.2,A,17.3,A
USGS,11074000,3/23/14,18.3,A,17.1,A
USGS,11074000,3/24/14,18.4,A,17.4,A
USGS,11074000,3/25/14,18,A,17.6,A
USGS,11074000,3/26/14,17.7,A,17,A
USGS,11074000,3/27/14,18.1,A,16.7,A
USGS,11074000,3/28/14,18.7,A,16.8,A
USGS,11074000,3/29/14,18.8,A,17.2,A
USGS,11074000,3/30/14,19.4,A,17.6,A
USGS,11074000,3/31/14,19.2,A,18.2,A
USGS,11074000,4/1/14,18.3,A,17.3,A
USGS,11074000,4/2/14,17.7,A,16.2,A
USGS,11074000,4/3/14,17.4,A,15.9,A
USGS,11074000,4/4/14,17.8,A,16.3,A
USGS,11074000,4/5/14,18.1,A,16.8,A
USGS,11074000,4/6/14,18.6,A,17.5,A
USGS,11074000,4/7/14,20.6,A,18.3,A
USGS,11074000,4/8/14,21.8,A,18.3,A
USGS,11074000,4/9/14,22.1,A,18.9,A
USGS,11074000,4/10/14,21.6,A,18.8,A
USGS,11074000,4/11/14,21.7,A,18.9,A
USGS,11074000,4/12/14,21,A,18.4,A
USGS,11074000,4/13/14,20.8,A,17.8,A
USGS,11074000,4/14/14,21.4,A,17.7,A
USGS,11074000,4/15/14,21.9,A,18.8,A
USGS,11074000,4/16/14,21.8,A,19,A
USGS,11074000,4/17/14,21.1,A,19,A
USGS,11074000,4/18/14,20.8,A,18.9,A
USGS,11074000,4/19/14,21.6,A,18.4,A
USGS,11074000,4/20/14,22.4,A,19.1,A
USGS,11074000,4/21/14,23.2,A,20.1,A
USGS,11074000,4/22/14,22.4,A,20.2,A
USGS,11074000,4/23/14,21.4,A,19,A
USGS,11074000,4/24/14,21.6,A,18.5,A
USGS,11074000,4/25/14,20.8,A,18.7,A
USGS,11074000,4/26/14,19.7,A,16.3,A
USGS,11074000,4/27/14,18.6,A,16.9,A
USGS,11074000,4/28/14,19.9,A,18.1,A
USGS,11074000,4/29/14,21.1,A,19.9,A
USGS,11074000,4/30/14,20.3,A,17.7,A
USGS,11074000,5/1/14,21.1,A,17.6,A
USGS,11074000,5/2/14,22.3,A,18.8,A
USGS,11074000,5/3/14,23.4,A,20.5,A
USGS,11074000,5/4/14,23.1,A,20.7,A
USGS,11074000,5/5/14,22.2,A,19.9,A
USGS,11074000,5/6/14,20.9,A,18.9,A
USGS,11074000,5/7/14,20.2,A,18.1,A
USGS,11074000,5/8/14,21.4,A,18.3,A
USGS,11074000,5/9/14,22.1,A,18.9,A
USGS,11074000,5/10/14,22.5,A,19.4,A
USGS,11074000,5/11/14,21.8,A,19.4,A
USGS,11074000,5/12/14,22.2,A,18.6,A
USGS,11074000,5/13/14,22.4,A,19.7,A
USGS,11074000,5/14/14,23.4,A,19.4,A
USGS,11074000,5/15/14,24.1,A,20.9,A
USGS,11074000,5/16/14,24.4,A,21.8,A
USGS,11074000,5/17/14,24.8,A,21.9,A
USGS,11074000,5/18/14,24.5,A,21.8,A
USGS,11074000,5/19/14,24.2,A,21.5,A
USGS,11074000,5/20/14,22.9,A,20.7,A
USGS,11074000,5/21/14,22.2,A,19.6,A
USGS,11074000,5/22/14,21.3,A,19.9,A
USGS,11074000,5/23/14,22.5,A,19.2,A
USGS,11074000,5/24/14,22.1,A,20.5,A
USGS,11074000,5/25/14,23.5,A,20.3,A
USGS,11074000,5/26/14,24.8,A,21.9,A
USGS,11074000,5/27/14,25.8,A,23.1,A
USGS,11074000,5/28/14,25.7,A,22.7,A
USGS,11074000,5/29/14,24.9,A,22,A
USGS,11074000,5/30/14,24.8,A,21.8,A
USGS,11074000,5/31/14,24.5,A,21.7,A
USGS,11074000,6/1/14,24.4,A,21.5,A
USGS,11074000,6/2/14,24.2,A,21.4,A
USGS,11074000,6/3/14,24.2,A,21,A
USGS,11074000,6/4/14,24,A,21.3,A
USGS,11074000,6/5/14,24.5,A,21.4,A
USGS,11074000,6/6/14,24.8,A,21.6,A
USGS,11074000,6/7/14,24.5,A,21.7,A
USGS,11074000,6/8/14,25,A,21.9,A
USGS,11074000,6/9/14,25.2,A,22.4,A
USGS,11074000,6/10/14,24.8,A,22.3,A
USGS,11074000,6/11/14,24.7,A,21.7,A
USGS,11074000,6/12/14,24.8,A,22,A
USGS,11074000,6/13/14,24.7,A,21.7,A
USGS,11074000,6/14/14,24.2,A,21.6,A
USGS,11074000,6/15/14,24.2,A,21.6,A
USGS,11074000,6/16/14,24.7,A,21.5,A
USGS,11074000,6/17/14,24.1,A,21.4,A
USGS,11074000,6/18/14,24,A,20.9,A
USGS,11074000,6/19/14,24.5,A,21,A
USGS,11074000,6/20/14,24.8,A,21.5,A
USGS,11074000,6/21/14,25.5,A,22.2,A
USGS,11074000,6/22/14,25.5,A,22.4,A
USGS,11074000,6/23/14,24.9,A,22.2,A
USGS,11074000,6/24/14,25.6,A,22.4,A
USGS,11074000,6/25/14,25.7,A,22.7,A
USGS,11074000,6/26/14,25.1,A,22.8,A
USGS,11074000,6/27/14,25.5,A,22.5,A
USGS,11074000,6/28/14,25.7,A,22.6,A
USGS,11074000,6/29/14,26.1,A,23,A
USGS,11074000,6/30/14,26,A,23.1,A
USGS,11074000,7/1/14,26.4,A,23.3,A
USGS,11074000,7/2/14,26.6,A,23.6,A
USGS,11074000,7/3/14,26.9,A,23.7,A
USGS,11074000,7/4/14,27,A,24.3,A
USGS,11074000,7/5/14,27.1,A,24.4,A
USGS,11074000,7/6/14,26.7,A,23.9,A
USGS,11074000,7/7/14,27,A,24,A
USGS,11074000,7/8/14,27.2,A,23.9,A
USGS,11074000,7/9/14,26.9,A,24,A
USGS,11074000,7/10/14,26.9,A,23.9,A
USGS,11074000,7/11/14,26.3,A,23.7,A
USGS,11074000,7/12/14,26.1,A,23.4,A
USGS,11074000,7/13/14,27,A,23.7,A
USGS,11074000,7/14/14,25.5,A,23.8,A
USGS,11074000,7/15/14,26.4,A,23.4,A
USGS,11074000,7/16/14,25.9,A,23.5,A
USGS,11074000,7/17/14,25.1,A,22.8,A
USGS,11074000,7/18/14,24.8,A,22.4,A
USGS,11074000,7/19/14,24,A,22.3,A
USGS,11074000,7/20/14,25.3,A,22.1,A
USGS,11074000,7/21/14,25.6,A,22.8,A
USGS,11074000,7/22/14,26.1,A,23.2,A
USGS,11074000,7/23/14,25.9,A,23.2,A
USGS,11074000,7/24/14,26.1,A,23.5,A
USGS,11074000,7/25/14,27,A,24.1,A
USGS,11074000,7/26/14,27.2,A,24.4,A
USGS,11074000,7/27/14,26.9,A,24.6,A
USGS,11074000,7/28/14,26.4,A,24.6,A
USGS,11074000,7/29/14,25.4,A,23.3,A
USGS,11074000,7/30/14,26.6,A,23.5,A
USGS,11074000,7/31/14,27.4,A,24.3,A
USGS,11074000,8/1/14,27.6,A,24.5,A
USGS,11074000,8/2/14,26.1,A,24.6,A
USGS,11074000,8/3/14,26.5,A,24.6,A
USGS,11074000,8/4/14,25.6,A,24.1,A
USGS,11074000,8/5/14,25.3,A,24,A
USGS,11074000,8/6/14,24.4,A,23.9,A
USGS,11074000,8/7/14,24.8,A,22.6,A
USGS,11074000,8/8/14,25.4,A,22.6,A
USGS,11074000,8/9/14,25.6,A,22.9,A
USGS,11074000,8/10/14,25.5,A,22.9,A
USGS,11074000,8/11/14,26,A,23.4,A
USGS,11074000,8/12/14,26.2,A,23.6,A
USGS,11074000,8/13/14,26,A,23.3,A
USGS,11074000,8/14/14,26.1,A,23.2,A
USGS,11074000,8/15/14,26.1,A,23.3,A
USGS,11074000,8/16/14,26.2,A,23.8,A
USGS,11074000,8/17/14,25.9,A,23.3,A
USGS,11074000,8/18/14,25.9,A,23.6,A
USGS,11074000,8/19/14,25.5,A,23.3,A
USGS,11074000,8/20/14,25.2,A,22.4,A
